,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
32,31.839082717895508,46.170310974121094,63.467918395996094,32.381263732910156,0.31442174315452576,0.0406021922826767,-1.1273193359375,-0.5888546705245972,1.642063021659851,0.19052600860595703,1.712581992149353,-0.6316011548042297,-1.0,1.0,1.0,-1.0,1.451537013053894,2.3441832065582275,1.4771380622221948,2.4052316108449605,10.0,51.97261172761317,87.13264407410047,0.0
35,12.144509315490723,28.26616668701172,27.340560913085938,47.6529541015625,-1.030115008354187,-1.6920814514160156,-0.45272526144981384,-1.3958144187927246,1.3015161752700806,-1.7803000211715698,-2.288860559463501,-2.391995429992676,-1.0,1.0,1.0,-1.0,3.0818161964416504,0.1031348705291748,3.1521089194997702,0.9487117075299207,11.0,39.0881975705506,35.512035390095164,0.0
38,47.74864196777344,9.724595069885254,15.278176307678223,46.22614288330078,0.4271630346775055,1.9420243501663208,-1.2788420915603638,1.0764507055282593,2.251534938812256,2.8132545948028564,-1.9087544679641724,2.888972043991089,1.0,-1.0,1.0,-1.0,-0.5617196559906006,-4.797726631164551,1.6156527681972614,5.344678193062993,12.0,37.7925143626573,85.97296619371002,0.0
41,8.122761726379395,47.529762268066406,29.84978485107422,67.18879699707031,0.14192457497119904,0.5427775382995605,0.509792685508728,0.6627702713012695,1.2453808784484863,2.1948513984680176,-0.7662883996963501,-3.082374095916748,-1.0,1.0,1.0,-1.0,-0.9494705200195312,2.3160858154296875,1.0306199001288678,2.321132406001328,13.0,19.635166202438093,82.33142434078576,0.0
42,26.31993293762207,41.806427001953125,59.26083755493164,14.401200294494629,-1.9471617937088013,-1.6610896587371826,-2.0083444118499756,-1.9360510110855103,1.4837772846221924,-2.8744211196899414,-1.8818416595458984,1.4970473051071167,1.0,-1.0,-1.0,1.0,4.358198165893555,-3.3788890838623047,4.367576962070063,3.3796623761609585,14.0,55.26858522715493,58.05462718471466,0.0
47,10.826608657836914,38.89256286621094,52.84719467163086,34.539459228515625,1.4160487651824951,1.3959180116653442,0.4080652594566345,0.9878374338150024,-2.146908760070801,-2.0545594692230225,2.0054931640625,0.98394775390625,-1.0,1.0,1.0,-1.0,-0.09234929084777832,1.02154541015625,0.0945179282319277,1.1746024004621864,15.0,1.9388730110134946,48.74172997878996,0.0
50,24.809785842895508,30.37803840637207,33.17209243774414,28.76364517211914,-1.4527136087417603,-0.7352796792984009,-1.7457550764083862,-1.696386694908142,1.250840187072754,0.9138514399528503,0.18661512434482574,2.4702980518341064,-1.0,1.0,1.0,-1.0,0.33698874711990356,-2.2836828231811523,0.7926366499235205,2.2842163807276648,16.0,22.127638597746035,56.20225563584207,0.0
51,34.302574157714844,40.19395065307617,113.42308044433594,29.787893295288086,0.4599195122718811,0.435293972492218,0.3731481432914734,0.7045221924781799,-0.4491346478462219,-0.47461891174316406,2.418341636657715,1.5235066413879395,-1.0,1.0,1.0,-1.0,0.02548426389694214,0.8948349952697754,0.03543818443160932,0.9542213732849694,17.0,1.3159416547612286,53.88887766477772,0.0
56,41.948707580566406,11.81283950805664,23.021480560302734,26.200654983520508,-0.08167359232902527,0.9271858334541321,-0.5108147263526917,0.03582245856523514,-1.7526272535324097,2.744572639465332,-0.264606237411499,1.8887672424316406,1.0,-1.0,1.0,-1.0,-4.497200012207031,-2.1533734798431396,4.608970083506047,2.2216726913479445,18.0,41.8485251461314,45.330296429017736,0.0
59,72.670654296875,11.41745376586914,14.16912841796875,48.568843841552734,-1.2001495361328125,-1.4998397827148438,1.2395961284637451,0.8963482975959778,-3.0134520530700684,-1.5780588388442993,0.8766043782234192,-2.566284656524658,1.0,-1.0,1.0,-1.0,-1.435393214225769,3.4428889751434326,1.4663450901277582,3.459957162821474,19.0,38.865170388494505,52.65540188730318,0.0
60,52.09530258178711,36.122703552246094,10.782986640930176,8.54148006439209,-0.1822344809770584,-1.8553111553192139,-0.6103289723396301,0.7965853810310364,0.04363426938652992,-1.1099815368652344,2.5495591163635254,2.3225908279418945,-1.0,1.0,-1.0,1.0,1.1536158323287964,0.22696828842163086,2.032243808513821,1.4251044178127599,20.0,94.10394138316984,14.804083067373856,0.0
65,18.90156364440918,38.69297409057617,56.4823112487793,12.950360298156738,-0.6907159090042114,-1.5139800310134888,-0.36153876781463623,-0.8444976806640625,-1.955974817276001,-1.2726243734359741,2.6215968132019043,0.5166745185852051,-1.0,1.0,-1.0,1.0,-0.6833504438400269,2.104922294616699,1.0699213259319902,2.159617368395413,21.0,29.20206001271205,48.80216646601911,0.0
68,23.53311538696289,96.30797576904297,29.30381965637207,19.93598747253418,0.38163551688194275,-0.6767712235450745,1.7041579484939575,-0.358579158782959,-2.6518330574035645,0.4847632646560669,-2.2880868911743164,1.1889421939849854,1.0,-1.0,-1.0,1.0,-3.136596202850342,-3.4770290851593018,3.31035655252279,4.042847405107697,22.0,108.86045973514722,75.98500054747262,0.0
69,53.827457427978516,50.26298522949219,13.720501899719238,11.639362335205078,-1.7207918167114258,-0.4612635672092438,-1.3567804098129272,-0.4551377296447754,2.7071104049682617,0.6343133449554443,1.7292076349258423,-2.2049787044525146,-1.0,1.0,1.0,-1.0,2.0727970600128174,3.9341864585876465,2.4254688491847394,4.036184164979989,23.0,113.60071107793601,26.124259532598845,0.0
74,15.475836753845215,24.1998348236084,23.470373153686523,73.24434661865234,0.32302185893058777,-0.7268034219741821,0.7391509413719177,0.36460718512535095,-0.8354985117912292,0.6236777305603027,-2.083076000213623,1.0083203315734863,-1.0,1.0,1.0,-1.0,-1.4591763019561768,-3.0913963317871094,1.7975896815435235,3.1140029392295188,24.0,33.43181062410705,84.35607225196392,0.0
77,41.2483024597168,10.13976001739502,22.726520538330078,30.998788833618164,1.042813777923584,2.064819097518921,0.004913759883493185,1.896740198135376,-2.0153353214263916,0.10966796427965164,-0.3998240530490875,0.17776311933994293,1.0,-1.0,1.0,-1.0,-2.1250033378601074,-0.5775871872901917,2.357993651220835,1.9780328747112963,25.0,41.86823483722702,59.980357305876936,0.0
78,24.294809341430664,27.571205139160156,95.62081146240234,18.882373809814453,-0.07942789793014526,-0.7664506435394287,-0.41556790471076965,-0.3960399627685547,-1.4236105680465698,2.8161301612854004,-1.4817800521850586,0.3392178416252136,-1.0,1.0,1.0,-1.0,-4.23974084854126,-1.820997953414917,4.295043971343469,1.821102656869682,26.0,47.73208352648078,67.1259234417459,0.0
83,11.970605850219727,24.185556411743164,27.258907318115234,8.699568748474121,0.5737554430961609,0.2319946587085724,-0.3191172778606415,-2.096360445022583,-0.7437059283256531,-1.2771319150924683,1.6155996322631836,-0.4210648238658905,-1.0,1.0,-1.0,1.0,0.5334259867668152,2.0366644859313965,0.6335169430278643,2.703071474738702,27.0,10.704708594425774,40.687678357652196,0.0
86,82.52630615234375,29.479169845581055,34.61707305908203,42.77323913574219,-0.30298203229904175,0.16384010016918182,0.05871333181858063,0.259958416223526,1.2950308322906494,2.4412083625793457,-2.019587755203247,2.1163887977600098,1.0,-1.0,1.0,-1.0,-1.1461775302886963,-4.135976791381836,1.2375968035726574,4.14086990894985,28.0,58.317857818940496,68.08481421551399,0.0
87,21.113004684448242,35.45905685424805,68.98887634277344,16.6285343170166,0.7050988078117371,-0.026084762066602707,-0.41589200496673584,0.061949722468853,-0.7732236981391907,-2.476811170578003,-1.3492833375930786,-2.5706870555877686,-1.0,1.0,1.0,-1.0,1.703587532043457,1.22140371799469,1.8538716027364626,1.3115486136359096,29.0,45.97760113721202,42.14149020758714,0.0
92,65.3084716796875,12.202535629272461,37.37423324584961,64.44602966308594,-0.7941406965255737,-1.2456111907958984,-0.1189233660697937,-1.224457859992981,0.9975060820579529,1.9654498100280762,-0.24566787481307983,0.2691470980644226,1.0,-1.0,1.0,-1.0,-0.9679437279701233,-0.5148149728775024,1.0680546183193964,1.2195249506848338,30.0,29.246567460654205,62.293989780932314,0.0
95,8.087348937988281,50.09184265136719,12.218202590942383,57.08873748779297,0.47853633761405945,1.783126711845398,0.22421661019325256,0.14527484774589539,-2.0531067848205566,0.5083219408988953,-2.552330732345581,0.5644823908805847,-1.0,1.0,1.0,-1.0,-2.5614287853240967,-3.1168131828308105,2.874521419134722,3.1178127298678833,31.0,47.75829513410835,52.8583747438864,0.0
97,12.733278274536133,35.93715286254883,32.09331130981445,101.92300415039062,-1.1544023752212524,-0.38013607263565063,-0.47647085785865784,-0.3841397762298584,-0.6353940963745117,-1.2962853908538818,-1.3008406162261963,-0.8681039214134216,1.0,-1.0,-1.0,1.0,0.6608912944793701,-0.43273669481277466,1.0179713210293284,0.44247720356220444,32.0,21.931813030247287,25.118640814905163,0.0
101,69.51579284667969,8.230874061584473,14.128990173339844,45.564697265625,0.23137804865837097,1.403143286705017,-0.14625120162963867,0.6263874173164368,-0.9438178539276123,2.4832658767700195,2.836928367614746,-2.370614767074585,1.0,-1.0,1.0,-1.0,-3.427083730697632,5.20754337310791,3.6218692136056294,5.264549213207814,33.0,55.87581231035353,32.85695618298037,0.0
104,24.474525451660156,26.477323532104492,47.66341781616211,19.197906494140625,-1.0300434827804565,-1.9794622659683228,-1.3681222200393677,-1.0196013450622559,-0.18953180313110352,-0.7225857973098755,-0.5143227577209473,-2.572808027267456,-1.0,1.0,-1.0,1.0,0.533053994178772,2.058485269546509,1.0888262426024966,2.0877807368674457,34.0,28.445617318856225,52.91407200870861,0.0
105,79.05684661865234,46.374454498291016,24.963802337646484,9.387824058532715,0.7897148728370667,0.4803338050842285,-0.6862624883651733,1.9212684631347656,2.6665613651275635,-0.49971774220466614,-0.04900350049138069,-1.6643816232681274,-1.0,1.0,-1.0,1.0,3.1662790775299072,1.6153781414031982,3.18135817566767,3.0673546949182886,35.0,122.54127236589602,56.72144570208811,0.0
110,13.185757637023926,27.99126434326172,24.942113876342773,110.51712036132812,-0.2502880394458771,-0.09733196347951889,-0.05420185625553131,-0.26591944694519043,-0.8210704922676086,1.2544910907745361,-2.5204684734344482,2.8883726596832275,-1.0,1.0,1.0,-1.0,-2.0755615234375,-5.408841133117676,2.081189851135643,5.41298316471732,36.0,33.22356612085916,45.83070528884297,0.0
113,60.492862701416016,11.932973861694336,16.45742416381836,29.66217613220215,-0.5992864966392517,0.4745968282222748,0.8629629015922546,0.18824458122253418,-1.3646440505981445,2.332509756088257,2.7229747772216797,0.1435045599937439,1.0,-1.0,1.0,-1.0,-3.6971538066864014,2.579470157623291,3.849957350634285,2.6662541337823864,37.0,59.88254050719942,45.091177615422126,0.0
114,82.06426239013672,37.6741943359375,20.135753631591797,17.198652267456055,1.2189114093780518,0.3236149847507477,-1.00218665599823,-1.6257158517837524,0.9736751317977905,1.5103510618209839,-3.0258097648620605,-1.6627678871154785,1.0,-1.0,-1.0,1.0,-0.5366759300231934,-1.363041877746582,1.0438279528641297,1.4988901956073595,38.0,59.30851911908932,26.24527040044164,0.0
119,31.932523727416992,10.394628524780273,19.11918067932129,27.739633560180664,0.939333438873291,0.6509428024291992,-1.4774709939956665,1.1954983472824097,-0.9291086196899414,-2.6632068157196045,0.460216224193573,-1.829456090927124,1.0,-1.0,1.0,-1.0,1.734098196029663,2.289672374725342,1.7579151608260166,3.519568820607567,39.0,28.276822377991294,91.74032354128487,0.0
122,19.091732025146484,30.63545036315918,29.583520889282227,10.572835922241211,-0.7923783659934998,-0.47311267256736755,-1.39850914478302,-1.1869912147521973,-2.668006420135498,0.6212305426597595,2.7470781803131104,1.1722931861877441,1.0,-1.0,-1.0,1.0,-3.2892370223999023,1.5747849941253662,3.304695261673161,1.5889265598028606,40.0,48.85626308600356,25.33978304303703,0.0
123,61.58893966674805,26.905426025390625,9.502144813537598,8.256120681762695,-1.5848606824874878,0.41730159521102905,-1.7550280094146729,0.7223650217056274,-2.15274715423584,1.4373786449432373,2.632047414779663,-0.6767446994781494,-1.0,1.0,1.0,-1.0,-3.590125799179077,3.3087921142578125,4.11067595432841,4.1334709478445175,41.0,124.42203654271664,33.10081649389559,0.0
126,22.80997085571289,25.902517318725586,28.633926391601562,20.729887008666992,1.3431094884872437,0.440575510263443,-0.10629022866487503,1.2667999267578125,-3.139047384262085,0.4440326690673828,-2.5376553535461426,0.3791505694389343,1.0,-1.0,-1.0,1.0,-3.5830800533294678,-2.9168059825897217,3.695000717755167,3.223838348076599,42.0,52.58218051009531,60.42204513067417,0.0
130,15.935884475708008,24.62610626220703,29.591655731201172,14.829526901245117,1.5957525968551636,1.4269174337387085,-0.12744884192943573,0.2003459334373474,1.9272747039794922,0.7387309074401855,-0.4139311611652374,0.3245694041252136,1.0,-1.0,1.0,-1.0,1.1885437965393066,-0.7385005950927734,1.2004756010001323,0.8079805402849664,43.0,22.434849998960228,16.620015981626103,0.0
134,14.04833698272705,25.033279418945312,18.151962280273438,30.43988800048828,-1.3273863792419434,-1.0706521272659302,-1.8770246505737305,-1.9550658464431763,1.7122708559036255,-3.0780742168426514,-2.620750904083252,2.990398406982422,-1.0,1.0,1.0,-1.0,4.790345191955566,-5.611149311065674,4.797219979762184,5.611691992556747,44.0,25.92072925452151,15.60967272202255,0.0
137,53.2476806640625,9.336549758911133,25.337295532226562,9.203959465026855,0.670634388923645,0.8704037666320801,0.10305558145046234,1.0321751832962036,-3.0736756324768066,1.7682949304580688,-2.5148985385894775,2.0590245723724365,1.0,-1.0,-1.0,1.0,-4.841970443725586,-4.573923110961914,4.846089720814315,4.667337124296421,45.0,29.761098886197576,27.331369077855076,0.0
140,15.710929870605469,50.7283821105957,97.97996520996094,11.656065940856934,-0.045906659215688705,0.540463924407959,-0.543161928653717,-0.2899821400642395,-2.1537396907806396,-0.37916824221611023,1.6173715591430664,-3.0259852409362793,-1.0,1.0,-1.0,1.0,-1.774571418762207,4.643356800079346,1.8689393211112155,4.6502540122227,46.0,46.88839978802478,50.15249264167998,0.0
141,137.3473358154297,45.20817947387695,23.943939208984375,13.232110977172852,1.285512089729309,-1.1950910091400146,-1.777961015701294,0.7804412841796875,1.5660429000854492,-1.8728744983673096,-2.8786654472351074,1.4429068565368652,1.0,-1.0,1.0,-1.0,3.438917398452759,-4.321572303771973,4.24022938046081,5.022092144193024,47.0,294.25151386972317,66.01376332914752,0.0
146,9.404390335083008,26.34840965270996,45.17001724243164,12.513166427612305,-1.010974407196045,-1.735457420349121,-1.3782520294189453,-0.3519464433193207,-0.09234544634819031,-2.6518614292144775,-2.252615451812744,-3.0366005897521973,-1.0,1.0,1.0,-1.0,2.559515953063965,0.7839851379394531,2.6600747264571907,1.291485885093855,48.0,32.33265312746703,31.296067590928093,0.0
149,8.91906452178955,27.706199645996094,9.844619750976562,43.82861328125,-1.0006382465362549,-0.26682785153388977,1.7198313474655151,-0.7962879538536072,2.5009899139404297,-2.075544834136963,2.0954267978668213,-2.6408514976501465,-1.0,1.0,1.0,-1.0,4.576534748077393,4.736278533935547,4.634991697933432,5.363132516500454,49.0,26.463324989131955,73.18544064200454,0.0
152,17.889739990234375,47.18470764160156,22.778995513916016,51.535701751708984,0.4954012632369995,0.8607043027877808,-1.7178893089294434,-0.8980692028999329,-3.0981714725494385,-1.1445605754852295,1.7417819499969482,0.19770510494709015,-1.0,1.0,1.0,-1.0,-1.953610897064209,1.5440768003463745,1.9874712193722612,1.748221430945787,50.0,49.32303748360938,55.85100824383229,0.0
155,17.914262771606445,40.98175811767578,41.4338264465332,18.5969295501709,0.24523523449897766,1.6827452182769775,1.5654271841049194,1.5820612907409668,2.376779794692993,-0.6080562472343445,0.6760199666023254,-2.3607707023620605,-1.0,1.0,1.0,-1.0,2.9848361015319824,3.036790609359741,3.312956623946704,3.0368361659133156,51.0,68.67051882973622,55.44299404308678,0.0
