,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
195,73.36827087402344,61.17274856567383,15.690802574157715,9.303114891052246,0.6702494621276855,1.2434898614883423,0.30172428488731384,1.3333970308303833,-1.0501008033752441,-0.6386262774467468,2.774751663208008,1.3369916677474976,-1.0,1.0,1.0,-1.0,-0.4114745259284973,1.4377599954605103,0.7056315192416271,1.7696051530711119,65.0,47.59080989468659,20.56372488507183,1.0
207,50.17353057861328,44.4559326171875,24.48795509338379,14.469223976135254,0.9660305976867676,1.7913739681243896,-0.8444328904151917,0.041160084307193756,-2.3884406089782715,-2.0391650199890137,-3.0844523906707764,0.58327317237854,-1.0,1.0,1.0,-1.0,-0.3492755889892578,-3.6677255630493164,0.8962059563454858,3.773126788528602,69.0,43.32425576728253,40.22406624845028,1.0
213,49.6842041015625,26.563396453857422,16.390207290649414,14.496299743652344,-0.1522790938615799,-1.3997628688812256,-0.5833359360694885,-0.4192294776439667,-2.02683162689209,-1.9820002317428589,0.8953925967216492,0.7830547094345093,1.0,-1.0,-1.0,1.0,-0.04483139514923096,0.11233788728713989,1.2482890335954064,0.19887365490960757,71.0,48.343337862502786,3.067303217422339,1.0
221,69.92198944091797,13.9697904586792,14.6226167678833,39.58537673950195,0.2606060206890106,-0.18979018926620483,-1.2249995470046997,-0.8698941469192505,2.1941304206848145,1.044013261795044,-2.631542444229126,-0.8198018074035645,1.0,-1.0,1.0,-1.0,1.1501171588897705,-1.8117406368255615,1.2351624286362908,1.8462134167790403,73.0,36.84161485362944,38.82900825896016,1.0
222,119.77568054199219,50.93793487548828,22.230228424072266,15.241345405578613,1.3488402366638184,1.8113116025924683,1.737932562828064,-0.11825651675462723,-1.8341093063354492,-2.1658682823181152,-2.078275442123413,-2.2017438411712646,1.0,-1.0,1.0,-1.0,0.331758975982666,0.12346839904785156,0.5691605946031211,1.8602909821694802,74.0,44.650976010110824,39.35314900336701,1.0
229,33.23833084106445,46.2253532409668,76.29115295410156,9.99031925201416,0.31909388303756714,0.050452541559934616,0.4231659471988678,0.4159819781780243,-0.13965927064418793,0.8132670521736145,-1.3868268728256226,-0.27738243341445923,1.0,-1.0,1.0,-1.0,-0.9529263377189636,-1.1094443798065186,0.9900690791424507,1.1094676386876559,76.0,37.47429329928826,29.08278995809026,1.0
230,76.29115295410156,9.99031925201416,33.23833084106445,46.2253532409668,0.4231659471988678,0.4159819781780243,0.31909388303756714,0.050452541559934616,-1.3868268728256226,-0.27738243341445923,-0.13965927064418793,0.8132670521736145,1.0,-1.0,1.0,-1.0,-1.1094443798065186,-0.9529263377189636,1.1094676386876559,0.9900690791424507,76.0,29.08278995809026,37.47429329928826,1.0
231,89.66834259033203,58.1240234375,12.319803237915039,9.975273132324219,-0.2606421411037445,-0.45633020997047424,-1.8571937084197998,-0.12823602557182312,0.5470743179321289,1.193169355392456,-1.2067066431045532,-3.060262441635132,-1.0,1.0,1.0,-1.0,-0.6460950374603271,1.8535557985305786,0.6750797121286134,2.5347512036275806,77.0,47.97109366184304,27.97968718995344,1.0
245,93.82808685302734,26.839292526245117,78.48389434814453,25.14446258544922,0.5422326326370239,0.35070979595184326,0.739494800567627,0.3081647455692291,1.3301165103912354,1.6242209672927856,1.3253599405288696,1.816861867904663,1.0,-1.0,-1.0,1.0,-0.2941044569015503,-0.49150192737579346,0.35096784545210724,0.6539264186122478,81.0,17.575971605469977,28.984259986432775,1.0
243,93.82808685302734,78.48389434814453,26.839292526245117,25.14446258544922,0.5422326326370239,0.739494800567627,0.35070979595184326,0.3081647455692291,1.3301165103912354,1.3253599405288696,1.6242209672927856,1.816861867904663,1.0,-1.0,-1.0,1.0,0.004756569862365723,-0.19264090061187744,0.1973195070274021,0.19728304007342956,81.0,16.96016578934141,5.117493147403518,1.0
247,67.74060821533203,16.07476043701172,32.595497131347656,9.656597137451172,-0.14257489144802094,-0.2515682280063629,0.6294994950294495,0.5383616089820862,1.0655244588851929,0.3869984745979309,2.7533998489379883,-0.9261581897735596,-1.0,1.0,1.0,-1.0,0.678525984287262,3.679558038711548,0.6872241692250919,3.6806865493437435,82.0,22.256244275995847,34.245354076929694,1.0
270,35.13910675048828,31.85890769958496,28.620384216308594,26.923694610595703,-1.5214461088180542,-1.911954402923584,-2.086535930633545,-1.319156289100647,0.4293583631515503,1.9722834825515747,2.579526662826538,3.124208450317383,1.0,-1.0,1.0,-1.0,-1.5429251194000244,-0.5446817874908447,1.591576153327509,0.9410365369439067,90.0,48.47155447238148,26.44782987318897,1.0
281,32.91804122924805,18.133827209472656,29.086246490478516,8.22823715209961,-0.933276355266571,-0.18655525147914886,0.7582627534866333,0.7985390424728394,-1.5735230445861816,2.8946003913879395,-1.6786097288131714,-0.006663257721811533,1.0,-1.0,-1.0,1.0,-4.468123435974121,-1.6719465255737305,4.53009044321288,1.6724315722422156,93.0,42.79237862000064,22.96473581697852,1.0
287,42.77999496459961,8.859903335571289,26.59834098815918,8.157981872558594,1.1357568502426147,0.6362766027450562,0.286587655544281,1.3249289989471436,-0.043719738721847534,1.3599773645401,-2.9487364292144775,2.914783000946045,1.0,-1.0,-1.0,1.0,-1.40369713306427,-5.863519668579102,1.4899148160257596,5.95474730995814,95.0,26.99099577904264,17.128767505401523,1.0
288,70.33384704589844,29.963741302490234,9.106024742126465,8.759618759155273,-0.5620439648628235,-0.27326494455337524,-2.180058479309082,-0.30094167590141296,-1.2934767007827759,-2.431171417236328,-2.514025926589966,0.4347468316555023,-1.0,1.0,-1.0,1.0,1.1376947164535522,-2.948772668838501,1.173772801873179,3.496618380855123,96.0,51.214717482096205,26.287584958769816,1.0
291,44.23088073730469,27.584327697753906,9.622963905334473,8.1201753616333,-0.1373414695262909,0.18580569326877594,-1.9160212278366089,-0.07682481408119202,1.5191879272460938,1.87877357006073,-0.7093122601509094,-1.9214428663253784,1.0,-1.0,1.0,-1.0,-0.35958564281463623,1.2121305465698242,0.48345209997625693,2.2027037975912913,97.0,16.869619457061248,21.193841212418118,1.0
294,66.74401092529297,35.19269561767578,13.148730278015137,12.100223541259766,0.7535881400108337,-0.07305994629859924,-0.01040076743811369,-0.12685970962047577,1.0281147956848145,0.3490094840526581,-1.6483023166656494,3.047229766845703,-1.0,1.0,-1.0,1.0,0.679105281829834,-4.695531845092773,1.0698275990458894,4.696975834954375,98.0,52.35365200078738,18.04796946377554,1.0
297,52.53532028198242,30.837682723999023,25.82243537902832,23.760845184326172,0.791349470615387,0.5447828769683838,0.7490149140357971,1.4826277494430542,1.0201653242111206,0.21085360646247864,-1.9095690250396729,-0.8819942474365234,-1.0,1.0,1.0,-1.0,0.8093117475509644,-1.0275747776031494,0.8460381727952245,1.2625758257785697,99.0,33.218137020681425,30.62872530735838,1.0
300,37.941673278808594,32.30667495727539,13.286564826965332,12.817503929138184,1.2274781465530396,0.7758386135101318,-0.411361426115036,0.04310242831707001,2.471937417984009,2.7356300354003906,-0.6370013356208801,1.5048354864120483,-1.0,1.0,1.0,-1.0,-0.26369261741638184,-2.1418368816375732,0.522983808819277,2.1895210912398566,100.0,18.413286211567712,23.674497262778406,1.0
309,69.46723175048828,24.38576889038086,18.446821212768555,17.057750701904297,-1.3682605028152466,-0.9648770689964294,-0.37229984998703003,-0.8621464371681213,3.0009512901306152,2.3877456188201904,-0.047429002821445465,-3.0362651348114014,1.0,-1.0,-1.0,1.0,0.6132056713104248,2.9888360500335693,0.7339886852034769,3.028711048111594,103.0,29.944571945645027,36.44642173744682,1.0
312,36.65205383300781,34.25548553466797,21.103025436401367,14.74476432800293,-1.578864336013794,-1.3105472326278687,-0.8015832304954529,-0.9732299447059631,2.9764821529388428,1.8563088178634644,-1.874517560005188,-1.8970420360565186,1.0,-1.0,-1.0,1.0,1.1201733350753784,0.022524476051330566,1.1518603945718897,0.17311830209614334,104.0,38.837687892859314,3.0574450652330403,1.0
315,37.26436996459961,29.387622833251953,17.636911392211914,9.482718467712402,-0.5913517475128174,0.1648734211921692,0.24548037350177765,-0.7039145231246948,-0.5394579768180847,-0.906966507434845,2.4911603927612305,1.5368168354034424,1.0,-1.0,1.0,-1.0,0.36750853061676025,0.9543435573577881,0.8407966614223534,1.3461509079284297,105.0,28.336197469949767,17.421913898053088,1.0
326,100.04701232910156,50.19829177856445,62.08306121826172,33.46329879760742,0.15629823505878448,0.0009963354095816612,0.8352425694465637,0.6513216495513916,1.9195338487625122,1.8458067178726196,-1.3428353071212769,-2.511418342590332,1.0,-1.0,-1.0,1.0,0.07372713088989258,1.1685830354690552,0.17191384346420183,1.1829679689497756,108.0,12.192592598296189,50.98018421021557,1.0
