,selpT0,selpT1,selpT2,selpT3,selEta0,selEta1,selEta2,selEta3,selPhi0,selPhi1,selPhi2,selPhi3,selCharge0,selCharge1,selCharge2,selCharge3,dPhi0,dPhi1,dRA0,dRA1,event,invMassA0,invMassA1,Predict
14251,25.322265625,21.702470779418945,24.57306671142578,14.287809371948242,0.8019763827323914,0.26097726821899414,0.034878507256507874,0.9414764046669006,-1.4903299808502197,-2.994751214981079,1.3378583192825317,1.8070523738861084,-1.0,1.0,1.0,-1.0,1.5044212341308594,-0.46919405460357666,1.5987380309506927,1.0208147900001312,4750.0,34.511112411698846,19.615569932967095,1.0
14255,27.13153648376465,28.442800521850586,36.46550750732422,26.49082374572754,-0.6323144435882568,-1.2814240455627441,0.6209035515785217,1.6441104412078857,-1.9785062074661255,-2.1051299571990967,1.6312566995620728,0.9493885636329651,-1.0,1.0,-1.0,1.0,0.1266237497329712,0.6818681359291077,0.6613447280896064,1.2295920525752448,4751.0,18.683789737409803,39.175683280244165,1.0
14256,31.029861450195312,25.20850944519043,17.95286750793457,9.2081937789917,-1.2549034357070923,-0.8895928263664246,-1.8274011611938477,-2.335545063018799,-1.7530993223190308,2.8091907501220703,-0.2825974225997925,0.7387509346008301,-1.0,1.0,1.0,-1.0,-4.562290191650391,-1.0213483572006226,4.576892355531885,1.1407728484314028,4752.0,43.63400177733053,14.197892637181967,1.0
14263,35.331233978271484,78.91453552246094,57.1435546875,25.77308464050293,-0.10676653683185577,-0.4111156165599823,1.110416293144226,-0.09767944365739822,-1.824251651763916,-1.6075760126113892,1.4801952838897705,1.2656227350234985,-1.0,1.0,1.0,-1.0,-0.21667563915252686,0.21457254886627197,0.37359963311438676,1.2270031841928675,4754.0,19.764845332522626,49.91522968343552,1.0
14271,39.49626922607422,40.74323654174805,42.66248321533203,34.96662902832031,-0.9904257655143738,-1.0219407081604004,-0.0939878299832344,0.2783064842224121,0.4377589523792267,1.428889513015747,-2.3695342540740967,-1.433803915977478,-1.0,1.0,1.0,-1.0,-0.9911305904388428,-0.9357303380966187,0.9916315035907398,1.0070721505814006,4757.0,38.17254846990776,37.71961524298104,1.0
14278,44.11135482788086,39.9405403137207,42.04805374145508,15.166723251342773,0.3088051974773407,-0.5132149457931519,1.2547773122787476,2.0291528701782227,-0.28192272782325745,-0.9736270308494568,2.274003028869629,1.4052542448043823,-1.0,1.0,1.0,-1.0,0.691704273223877,0.8687487840652466,1.0743239579078707,1.1637791691240085,4759.0,45.4856378858237,29.218278979976173,1.0
14285,33.149322509765625,89.15094757080078,43.89220428466797,18.889999389648438,2.042226791381836,1.614264965057373,1.8795552253723145,1.7112303972244263,-2.646794319152832,-2.7440311908721924,-2.7320449352264404,1.8581335544586182,1.0,-1.0,-1.0,1.0,0.09723687171936035,-4.590178489685059,0.4388693814937846,4.593263743237309,4761.0,24.03119164706327,43.40444516696305,1.0
14294,65.42086791992188,14.358144760131836,29.834096908569336,13.359479904174805,-0.3788753151893616,0.1984090358018875,-0.7833446860313416,0.09222906082868576,-0.696719229221344,-0.03415563702583313,1.6233412027359009,-0.7167419195175171,1.0,-1.0,-1.0,1.0,-0.6625635623931885,2.340083122253418,0.8787762393841371,2.498523247498986,4764.0,26.820031441204698,40.953907828216934,1.0
14308,32.05111312866211,9.93179988861084,31.36385154724121,8.615270614624023,1.0367653369903564,0.487897127866745,0.20404498279094696,-0.43307623267173767,-0.20811009407043457,-3.100717306137085,2.7593495845794678,-0.33017832040786743,-1.0,1.0,1.0,-1.0,2.8926072120666504,3.0895278453826904,2.944220229801342,3.154537324489911,4769.0,36.76952272442631,34.547714118331314,1.0
14311,45.383399963378906,11.121116638183594,35.58711624145508,10.242023468017578,0.1288352757692337,-0.7029118537902832,-0.6456565260887146,-0.48696818947792053,1.2781689167022705,1.0050013065338135,-1.8073023557662964,1.4774973392486572,-1.0,1.0,1.0,-1.0,0.27316761016845703,-3.284799575805664,0.8754563415657265,3.2886304507179536,4770.0,20.178965090185994,38.20565247643645,1.0
14313,60.05779266357422,45.4741096496582,15.94160270690918,9.90324878692627,-0.9922853112220764,-0.7234742045402527,-1.328800082206726,-0.8627272844314575,-1.8210831880569458,-1.6304165124893188,1.3277922868728638,-1.6471540927886963,1.0,-1.0,1.0,-1.0,-0.19066667556762695,2.9749464988708496,0.3295651563007193,3.0112340533359396,4771.0,17.24880672150001,25.73013266926141,1.0
14325,38.95829391479492,25.83636474609375,17.49351692199707,9.977191925048828,-0.9191275835037231,-1.323822259902954,1.6630961894989014,0.001541827106848359,-0.12655386328697205,1.3123805522918701,1.1171777248382568,1.2910981178283691,1.0,-1.0,1.0,-1.0,-1.4389344453811646,-0.1739203929901123,1.494760890313323,1.670631951208526,4775.0,43.76656905638807,24.67177002765743,1.0
14328,52.41250991821289,42.55543518066406,36.89594650268555,33.76480484008789,-0.42798641324043274,-0.27354398369789124,-1.7707507610321045,-0.9484350681304932,0.19226288795471191,0.5749022960662842,-2.127682685852051,-2.716261625289917,1.0,-1.0,1.0,-1.0,-0.38263940811157227,0.5885789394378662,0.4126322584129569,1.0112508426409643,4776.0,19.38832759328423,36.19683602114382,1.0
14335,49.583370208740234,34.30118942260742,40.20581817626953,32.22248840332031,0.11952240020036697,0.8580358624458313,-0.394821435213089,-0.8840879797935486,-2.2458136081695557,-1.2198244333267212,1.4472507238388062,1.3612233400344849,-1.0,1.0,1.0,-1.0,-1.0259891748428345,0.08602738380432129,1.2641423700743408,0.4967720427015985,4778.0,51.080488183785945,18.05393278240773,1.0
14339,26.240299224853516,63.79219436645508,72.28868103027344,29.38363265991211,-1.2881836891174316,-1.7392311096191406,-0.8675079941749573,-0.6499236226081848,-0.29083767533302307,0.19912098348140717,-2.7724430561065674,2.412863254547119,-1.0,1.0,1.0,-1.0,-0.48995864391326904,-5.185306549072266,0.665960395433974,5.18986964832469,4779.0,27.207165596140207,49.13419468695285,1.0
14349,50.1473274230957,49.162261962890625,41.46745300292969,38.94392395019531,1.6379444599151611,0.6574389338493347,0.8119548559188843,1.7010531425476074,2.109447479248047,2.2906229496002197,-0.7901982069015503,-1.1583597660064697,-1.0,1.0,-1.0,1.0,-0.18117547035217285,0.36816155910491943,0.9971036243555401,0.9623090443764395,4783.0,51.44855605041663,39.74097085063943,1.0
14357,33.53213119506836,14.936220169067383,26.48539161682129,11.376030921936035,1.1327790021896362,-0.08626887202262878,-0.9593076109886169,-0.3388594686985016,-1.2069759368896484,-3.138645887374878,1.0741488933563232,2.2002384662628174,1.0,-1.0,-1.0,1.0,1.9316699504852295,-1.1260895729064941,2.2841686868289672,1.2857035375615933,4785.0,46.867131448332266,21.520214135560757,1.0
14358,28.763580322265625,52.449981689453125,72.00665283203125,25.885772705078125,1.316735029220581,1.435754656791687,1.288164496421814,0.2462911158800125,-2.5837626457214355,2.8626785278320312,0.003902802709490061,-0.030775422230362892,1.0,-1.0,-1.0,1.0,-5.446441173553467,0.034678224474191666,5.447741470437601,1.042450299622743,4786.0,31.897578279503588,47.06734526809608,1.0
14364,70.6937255859375,37.00485610961914,17.812931060791016,13.747659683227539,-1.4798622131347656,-0.8395002484321594,-2.123605489730835,-0.6414179801940918,2.076376438140869,1.9282581806182861,-3.0565948486328125,2.134641408920288,1.0,-1.0,-1.0,1.0,0.148118257522583,-5.19123649597168,0.6572689434693443,5.398686522714118,4788.0,34.16402081277247,30.134447591402683,1.0
14368,25.08014678955078,73.83415985107422,84.20264434814453,31.197429656982422,0.1394052505493164,0.5827151536941528,0.09569696336984634,0.2884811460971832,-0.2937700152397156,-0.0944213792681694,-2.956406831741333,2.3177003860473633,1.0,-1.0,-1.0,1.0,-0.19934862852096558,-5.274106979370117,0.48606948671920785,5.2776292190550045,4789.0,21.053784691833247,50.530685788087254,1.0
14382,40.90923309326172,28.614839553833008,20.57111930847168,12.627725601196289,-0.3947541117668152,-1.2238380908966064,-1.2060457468032837,-1.8081293106079102,-0.12977278232574463,1.0564078092575073,0.8214491009712219,-1.6134233474731445,1.0,-1.0,1.0,-1.0,-1.186180591583252,2.4348723888397217,1.4472058044032583,2.5082081587734564,4794.0,48.11033850208824,31.806936214335344,1.0
14393,44.741912841796875,41.36118698120117,42.10380554199219,22.15793800354004,0.7405117154121399,1.3192579746246338,-0.13825690746307373,0.7188780307769775,2.1967928409576416,1.4396642446517944,-1.4458003044128418,-1.1766825914382935,1.0,-1.0,-1.0,1.0,0.7571285963058472,-0.26911771297454834,0.9529905266562295,0.8983900298803565,4797.0,40.601189751334815,28.20589402196494,1.0
14396,42.236183166503906,18.739139556884766,28.45382308959961,10.044425964355469,-1.0946369171142578,-1.4130778312683105,-1.8437907695770264,-1.3452634811401367,1.336147665977478,2.770035982131958,-2.655280351638794,-3.1097850799560547,1.0,-1.0,-1.0,1.0,-1.43388831615448,0.45450472831726074,1.468822766371627,0.6746139676726126,4798.0,38.05046614074491,11.425574943656148,1.0
14399,23.90683937072754,26.613468170166016,37.721309661865234,25.631025314331055,-0.9512345790863037,-0.8303555250167847,-1.2815862894058228,-1.2852667570114136,1.330029845237732,-0.9786197543144226,0.9227157831192017,1.3513067960739136,-1.0,1.0,1.0,-1.0,2.3086495399475098,-0.4285910129547119,2.3118119395860446,0.4286068154233456,4799.0,46.23634545871833,13.225333912241018,1.0
14403,41.31194305419922,55.13738250732422,62.53467559814453,39.03870391845703,1.7982971668243408,1.8150932788848877,1.7221492528915405,2.0048768520355225,-1.799994707107544,-0.6825735569000244,2.1835639476776123,1.8166255950927734,-1.0,1.0,1.0,-1.0,-1.1174211502075195,0.36693835258483887,1.1175473754214835,0.46322634846843036,4801.0,50.6054931016733,22.835868618928092,1.0
14407,33.8173828125,15.998580932617188,32.15958023071289,8.731277465820312,0.4166751503944397,-0.3888290226459503,-1.3230562210083008,-0.0392400287091732,2.6788132190704346,-1.561646580696106,0.07686714828014374,-0.07694728672504425,-1.0,1.0,1.0,-1.0,4.24045991897583,0.153814435005188,4.316287449329317,1.2929976654973623,4802.0,44.09543089191508,23.16447136665426,1.0
14411,48.840049743652344,10.570480346679688,29.95560646057129,9.037254333496094,-0.29998838901519775,-1.0670489072799683,1.0691977739334106,0.3496040403842926,-1.4821994304656982,2.891270160675049,1.2737348079681396,1.3951380252838135,1.0,-1.0,-1.0,1.0,-4.373469352722168,-0.12140321731567383,4.440227023236614,0.7297629241259695,4803.0,41.16741957905904,12.260529092703239,1.0
14417,78.94200897216797,39.567657470703125,59.15666961669922,9.883370399475098,0.6202542781829834,1.1623165607452393,1.8585762977600098,0.5890432000160217,1.3932092189788818,1.6423077583312988,1.1086100339889526,2.598923444747925,1.0,-1.0,-1.0,1.0,-0.249098539352417,-1.4903134107589722,0.596558128336301,1.957740662063193,4805.0,33.664649204114475,46.38105409846845,1.0
14419,68.78634643554688,14.963968276977539,29.04157066345215,14.417105674743652,1.4377447366714478,1.8966503143310547,1.3374686241149902,1.4855953454971313,2.918769598007202,2.764659881591797,-0.49867376685142517,2.249387502670288,-1.0,1.0,1.0,-1.0,0.15410971641540527,-2.748061180114746,0.4840910388560546,2.752050467422622,4806.0,15.65237752837222,40.24892027220533,1.0
